id,trade_date,setup_name,direction,grade,score,ts_et,spot,charm_limit_entry,abs_es_price,lis,target,Column1,max_plus_gex,max_minus_gex,gap_to_lis,paradigm,vix,overvix,greek_alignment,spot_vol_beta,outcome_result,outcome_pnl,outcome_max_profit,outcome_max_loss,outcome_elapsed_min,outcome_first_event,outcome_target_level,outcome_stop_level,bofa_stop_level,bofa_target_level,abs_vol_ratio,vanna_all,vanna_weekly,vanna_monthly,comments
611,09-03-2026,DD Exhaustion,short,A+,79,27:41.3,6700.35,,,,,6700.35,,,,BOFA-PURE,27.93,,-1,-1.96,LOSS,-12,6.85,-13.46,52,stop,,6712.35,,,,6388213238,-108033671.3,1350056876,
612,09-03-2026,BofA Scalp,long,A,80,37:43.5,6697.89,,,6693,6707.89,10,,,4.89,BOFA-PURE,27.88,,1,-2.05,WIN,10,10.24,-4.39,28,10pt,6707.89,6681,6681,6707.89,,6384393184,-126543175.1,1331190638,
613,09-03-2026,Skew Charm,short,B,53,57:38.5,6701.92,,,,6691.92,10,,,,BOFA-PURE,27.66,,-1,-2.16,LOSS,-20,1.66,-21.05,37,stop,,6721.92,,,,6383080593,-140453017.5,1332570323,
614,09-03-2026,DD Exhaustion,long,A-Entry,51,25:11.8,6713.32,,,,,6713.32,,,,BOFA-PURE,26.93,,3,-2.71,WIN,28,50.94,-1.39,57,target,,6759.2598,,,,6427906863,-155989194.8,1437530102,
615,09-03-2026,Skew Charm,long,C,48,26:41.5,6711.98,,,,6721.98,10,,,,BOFA-PURE,26.98,,3,-2.71,WIN,7.1,12.29,-0.05,30,target,,6716.27,,,,6427906863,-155989194.8,1437530102,
616,09-03-2026,DD Exhaustion,short,A+,78,38:41.7,6721.53,,,,,6721.53,,,,BOFA-PURE,26.79,,-1,,LOSS,-12,9.52,-24.65,41,stop,,6733.53,,,,6430954880,-144890364.2,1564092211,
617,09-03-2026,Skew Charm,short,C,41,38:46.5,6721.53,,,,6711.53,10,,,,BOFA-PURE,26.79,,-1,,LOSS,-20,9.52,-24.65,41,stop,,6741.53,,,,6430954880,-144890364.2,1564092211,
618,09-03-2026,DD Exhaustion,long,A,73,01:41.7,6716.37,,,,,6716.37,,,,BOFA-PURE,27.11,,3,-2.68,WIN,26.4,47.89,-4.36,20,target,,6759.2598,,,,6466659343,-137314862.3,1484437976,
619,09-03-2026,Skew Charm,long,C,41,01:42.3,6716.37,,,,6726.37,10,,,,BOFA-PURE,27.11,,3,-2.68,WIN,27.1,52.23,-4.36,22,target,,6760.6001,,,,6466659343,-137314862.3,1484437976,
620,09-03-2026,DD Exhaustion,short,A+,80,22:10.5,6762.64,,,,,6762.64,,,,BOFA-PURE,26.13,,-1,-2.84,LOSS,-12,4.07,-13.12,5,stop,,6774.64,,,,6429030898,-155153919.2,1531178364,
621,09-03-2026,Skew Charm,short,LOG,8,30:38.7,6779.37,,,,6769.37,10,,,,AG-LIS,25.36,,-1,-3.23,LOSS,-20,6.18,-23.86,7,stop,,6799.37,,,,6529808291,945837.93,2140503986,
622,09-03-2026,AG Short,short,A,80,40:08.4,6808.73,,,6822,6748,60.73,6830,6760,13.27,AG-LIS,24.95,,-1,-3.4,WIN,14.6,24.21,10.41,4,target,,6789.52,,,,6509771469,135193974.2,2494172252,
623,10-03-2026,Skew Charm,short,A,70,47:16.2,6784.76,,,,6774.76,10,,,,GEX-TARGET,24.49,,-1,-0.94,WIN,12.4,22.71,0.06,17,target,,6770.0498,,,,6807466660,-19645580.85,2449974308,
624,10-03-2026,Skew Charm,long,A,70,48:16.2,6779.53,,,,6789.53,10,,,,GEX-TARGET,24.83,,3,-0.91,WIN,25.2,48.48,-19.79,79,target,,6820.0098,,,,6837638125,19411318.36,2591970339,
625,10-03-2026,DD Exhaustion,long,A-Entry,32,09:19.1,6763.07,,,,,6763.07,,,,SIDIAL-MESSY,24.82,,3,-0.8,WIN,28.2,51.44,-3.33,38,target,,6809.5098,,,,6703862214,-42131578.91,2445603836,
626,10-03-2026,Skew Charm,long,A+,85,18:20.9,6765.52,,,,6775.52,10,,,,SIDIAL-MESSY,24.69,,3,-0.92,WIN,32.2,62.49,1.8,49,target,,6820.0098,,,,6775409533,-84869359.78,2340799462,
627,10-03-2026,Skew Charm,short,A,70,23:49.1,6782.63,,,,6772.63,10,,,,GEX-TARGET,24.09,,-1,-1.01,LOSS,-20,0.69,-20.53,12,stop,,6802.63,,,,6820158049,-40755161.8,2477531980,
628,10-03-2026,DD Exhaustion,short,A-Entry,43,25:19.4,6784.52,,,,,6784.52,,,,GEX-TARGET,23.99,,-1,-1.01,LOSS,-12,-2.24,-12.57,7,stop,,6796.52,,,,6868785394,10662260.31,2613121599,
629,10-03-2026,Skew Charm,short,A+,80,58:50.0,6822.9,,,,6812.9,10,,,,GEX-PURE,22.75,,-1,-2.14,WIN,7.8,13.61,-5.4,71,target,,6817.29,,,,6908999589,215162616,3135455495,
630,10-03-2026,GEX Long,long,A-Entry,64,05:49.2,6823.82,,,6822,6838,14.18,6850,6750,1.82,GEX-PURE,22.74,,1,-2.23,LOSS,-8,-0.87,-9.12,7,stop,,6815.82,,,,6901567616,220361502,3192997459,
631,10-03-2026,DD Exhaustion,short,A,56,06:51.8,6820.29,,,,,6820.29,,,,GEX-PURE,22.81,,-1,-2.3,LOSS,-12,9.18,-12.16,119,stop,,6832.29,,,,6908059536,217183510,3189698755,
632,10-03-2026,Paradigm Reversal,short,A,61.2,14:17.9,6815.52,,,6817,,6815.52,,,1.48,BofA-LIS,23.01,,-1,-2.16,LOSS,-15,4.41,-16.58,109,stop,6805.52,6830.52,,,,6906822838,177861873.6,3058054295,
633,10-03-2026,BofA Scalp,long,A-Entry,60,26:16.1,6821.74,,,6817,6831.74,10,,,4.74,BofA-LIS,22.89,,1,-2.13,EXPIRED,-0.5,6.56,-2.54,30,timeout,6831.74,6805,6805,6831.74,,6845513409,194753610,3121128350,
634,10-03-2026,Skew Charm,short,A+,85,30:16.3,6822.99,,,,6812.99,10,,,,GEX-PURE,22.88,,-1,-2.08,WIN,7.8,13.7,-5.31,40,target,,6817.29,,,,6891634007,224595876.8,3151541032,
635,10-03-2026,Paradigm Reversal,short,A-Entry,46.2,42:02.6,6822.85,,,6818,,6822.85,,,4.85,BofA-LIS,22.87,,-1,-2.05,WIN,10,12.39,-5.45,24,10pt,6812.85,6837.85,,,,6926221011,233014239.2,3172424529,
636,10-03-2026,DD Exhaustion,short,A,55,44:19.9,6826.94,,,,,6826.94,,,,BofA-LIS,22.7,,-1,-2.05,WIN,-1,15.83,-12.4,101,target,6838.94,6838.94,,,,6918275925,227848275.9,3160442422,
637,10-03-2026,Skew Charm,short,A,70,53:20.0,6823.86,,,,6813.86,10,,,,BOFA-PURE,22.88,,-1,-2.03,WIN,8.3,14.57,-1.54,17,target,,6817.29,,,,6899160995,215071484.9,3149516492,
638,10-03-2026,BofA Scalp,short,A+,90,09:49.9,6811.49,,,6813,6801.49,10,,,1.51,BOFA-PURE,23.23,,-1,-2.05,LOSS,-13.5,0,-15,25,stop,6801.49,6825,6825,6801.49,,6893647221,171600327.5,3021824565,
639,10-03-2026,DD Exhaustion,short,A-Entry,50,14:24.4,6815.59,,,,,6815.59,,,,GEX-PURE,23.08,,-1,-1.79,LOSS,-12,0.55,-12.51,25,stop,,6827.59,,,,6884702730,191047848.8,3080746566,
640,10-03-2026,GEX Long,long,A-Entry,72,16:25.9,6816.03,,,6816,6829,12.97,6835,6750,0.03,GEX-PURE,23.06,,1,-1.79,WIN,8.5,12.07,0.89,29,target,6823.1,6808.03,,,,6894445186,172238340.1,3038252763,
641,10-03-2026,Paradigm Reversal,short,A-Entry,50,18:55.4,6821.21,,,6817,,6821.21,,,4.21,BOFA-PURE,22.96,,-1,-2.01,LOSS,-15,3.91,-15.64,59,stop,6811.21,6836.21,,,,6903058386,178172414.6,3054954958,
642,10-03-2026,Skew Charm,short,B,60,26:54.4,6822.9,,,,6812.9,10,,,,BOFA-PURE,22.84,,-1,-2.07,LOSS,-20,5.6,-20.15,61,stop,,6842.9,,,,6890408761,186494133.5,3088330735,
643,10-03-2026,DD Exhaustion,short,A,55,36:59.3,6826.71,,,,,6826.71,,,,BOFA-PURE,22.74,,-1,-2.16,LOSS,-12,7.69,-12.63,48,stop,,6838.71,,,,6791878833,192181349.1,3043178160,
644,10-03-2026,BofA Scalp,long,A-Entry,70,39:28.1,6825.43,,,6824,6835.43,10,,,1.43,BOFA-PURE,22.78,,1,-2.16,EXPIRED,6.6,9.29,-6.41,30,timeout,6835.43,6812,6812,6835.43,,6776199486,209215143.3,3099417363,
645,10-03-2026,Skew Charm,short,B,55,45:28.1,6825.67,,,,6815.67,10,,,,BOFA-PURE,22.83,,-1,-2.22,WIN,19.8,37.51,-19.41,95,target,6796.16,6845.67,,,,6778518062,215516096.3,3110762398,
646,10-03-2026,DD Exhaustion,short,A,62,09:22.4,6833.27,,,,,6833.27,,,,BOFA-PURE,22.55,,-1,-2.14,WIN,18.5,32.05,-11.81,66,target,6806.22,6845.27,,,,6734201284,217905321.2,3158723286,
647,10-03-2026,Skew Charm,short,B,55,15:23.3,6830.01,,,,6820.01,10,,,,BOFA-PURE,22.67,,-1,-2.26,WIN,6.2,10.49,-15.07,26,target,6827.52,6850.01,,,,6750746736,212765543,3166901226,
648,10-03-2026,DD Exhaustion,short,A+,75,43:52.3,6827.58,,,,,6827.58,,,,BOFA-PURE,22.93,,-1,-1.96,WIN,15.7,26.36,-8.84,32,target,6806.22,6839.58,,,,6727164244,114497190,2957251642,
649,10-03-2026,Skew Charm,short,B,60,45:52.3,6825.65,,,,6815.65,10,,,,BOFA-PURE,22.98,,-1,-1.96,WIN,19.7,37.49,-10.77,35,target,6796.16,6845.65,,,,6707429352,132111738.4,2981646167,
650,10-03-2026,DD Exhaustion,short,A,60,14:05.8,6820.9,,,,,6820.9,,,,BOFA-PURE,22.79,,-1,-2.06,WIN,13.1,21.18,8.75,1,target,6804.72,6832.9,,,,6694542349,90322989.14,2974494655,
651,10-03-2026,DD Exhaustion,short,A,60,14:33.0,6814.59,,,,,6814.59,,,,BOFA-PURE,23.17,,-1,-2.06,WIN,15.9,26.73,8.82,8,target,6792.86,6826.59,,,,6694542349,90322989.14,2974494655,
652,10-03-2026,BofA Scalp,long,A+,100,14:53.6,6804.94,,,6806,6814.94,10,,,1.06,BOFA-PURE,23.38,,1,-2.06,LOSS,-10.9,3.16,-11.14,4,stop,6814.94,6794,6794,6814.94,,6694542349,90322989.14,2974494655,
653,10-03-2026,BofA Scalp,long,A+,100,15:34.8,6801.43,,,6806,6811.43,10,,,4.57,BOFA-PURE,24.14,,1,-2.06,LOSS,-7.4,4.34,-8.61,3,stop,6811.43,6794,6794,6811.43,,6694542349,90322989.14,2974494655,
654,10-03-2026,Skew Charm,long,B,55,18:22.5,6797.27,,,,6807.27,10,,,,BOFA-PURE,24.64,,3,-0.86,WIN,8.7,15.31,-9.63,17,target,6804.58,6777.27,,,,6657608653,-29334816.32,2551932658,
655,10-03-2026,DD Exhaustion,long,A+,80,19:45.4,6791.06,,,,,6791.06,,,,BOFA-PURE,24.87,,3,-0.86,WIN,13.2,21.47,-3.2,16,target,6807.53,6779.06,,,,6692856695,1342972.16,2637590403,
656,10-03-2026,DD Exhaustion,long,A+,80,19:55.6,6794.61,,,,,6794.61,,,,BOFA-PURE,24.87,,3,-0.86,WIN,-1,17.7,-12.41,70,target,6782.61,6782.61,,,,6692856695,1342972.16,2637590403,
657,10-03-2026,GEX Long,long,A-Entry,74,22:19.3,6787.86,,,6788,6856,68.14,6800,6750,0.14,GEX-LIS,25.18,,3,-0.28,WIN,14.8,24.67,1.54,13,target,6807.53,6779.86,,,,6697419303,-19662293.47,2553991575,
658,10-03-2026,GEX Long,long,A-Entry,74,22:27.9,6787.64,,,6788,6856,68.36,6800,6750,0.36,GEX-LIS,25.18,,3,-0.28,WIN,13.5,22.05,3.29,8,target,6804.69,6779.64,,,,6697419303,-19662293.47,2553991575,
659,10-03-2026,Skew Charm,long,B,50,26:47.8,6802.49,,,,6812.49,10,,,,BOFA-PURE,24.14,,3,-0.56,WIN,6,10.04,-2.19,8,target,6804.53,6782.49,,,,6697111256,-16186033.51,2591382277,
660,10-03-2026,DD Exhaustion,short,A,68,29:18.5,6808.22,,,,,6808.22,,,,BOFA-PURE,23.93,,-1,-0.56,WIN,17.4,29.86,-4.09,69,target,6783.36,6820.22,,,,6730065369,11492223.56,2684424253,
661,10-03-2026,Skew Charm,short,B,55,29:19.0,6808.22,,,,6798.22,10,,,,BOFA-PURE,23.93,,-1,-0.56,WIN,6.1,10.24,-4.31,21,target,6805.98,6828.22,,,,6730065369,11492223.56,2684424253,
662,10-03-2026,Skew Charm,short,C,43,33:56.3,6810.11,,,,6800.11,10,,,,BOFA-PURE,23.92,,-1,-1.03,WIN,9.3,16.7,-1.49,40,target,6801.41,6830.11,,,,6754421133,35894551.69,2753491370,
663,10-03-2026,BofA Scalp,long,A+,100,40:15.7,6800.67,,,6797,6810.67,10,,,3.67,BOFA-PURE,24.16,,-1,-1.23,EXPIRED,-3.8,6.44,-7.26,30,timeout,6810.67,6785,6785,6810.67,,6674726989,55100215.11,2736711981,
664,10-03-2026,DD Exhaustion,long,A,68,51:46.0,6807.11,,,,,6807.11,,,,BOFA-PURE,23.94,,1,-0.99,LOSS,-12,0,-12.47,15,stop,,6795.11,,,,5853537317,20899499.94,2646958664,
665,10-03-2026,DD Exhaustion,long,A-Entry,51,53:55.2,6798.82,,,,,6798.82,,,,BOFA-PURE,24.26,,3,-0.91,LOSS,-12,7.15,-16.62,36,stop,,6786.82,,,,5875656793,56858263.21,2739204621,
666,10-03-2026,BofA Scalp,long,A+,95,56:25.3,6797.79,,,6802,6807.79,10,,,4.21,BOFA-PURE,24.29,,3,-0.91,LOSS,-7.8,8.18,-9.07,30,stop,6807.79,6790,6790,6807.79,,5888045089,33986548.05,2688534273,
667,10-03-2026,Skew Charm,long,C,38,57:15.6,6798.05,,,,6808.05,10,,,,BOFA-PURE,24.24,,3,-1.11,LOSS,-20,7.92,-21.28,52,stop,,6778.05,,,,5880387794,2024305.03,2610319902,
668,10-03-2026,DD Exhaustion,long,A,73,03:58.0,6797.4,,,,,6797.4,,,,GEX-LIS,24.25,,3,-0.98,LOSS,-12,8.57,-15.2,26,stop,,6785.4,,,,6003534247,-14586718.39,2564508659,
669,10-03-2026,Skew Charm,long,C,38,11:56.6,6794.28,,,,6804.28,10,,,,GEX-LIS,24.3,,3,-1.03,WIN,6.8,11.69,0.66,9,target,6797.97,6774.28,,,,5985578772,-6222286.72,2582895381,
670,10-03-2026,DD Exhaustion,short,A,63,19:56.3,6803.79,,,,,6803.79,,,,GEX-LIS,23.9,,1,-1.08,WIN,15.2,25.43,-1.3,18,target,6783.36,6815.79,,,,6012558379,24404906.04,2635557189,
671,10-03-2026,Skew Charm,long,LOG,8,42:25.2,6784.99,,,,6794.99,10,,,,GEX-LIS,25.13,,3,-0.37,EXPIRED,-10.3,4.21,-10.3,14,timeout,,6764.99,,,,5127421061,-43884266.72,2361645593,
672,11-03-2026,Skew Charm,short,A+,85,45:34.4,6789.94,,,,6779.94,10,,,,SIDIAL-EXTREME,24.81,,-1,0.01,WIN,9.1,16.3,0.23,7,target,6781.6401,6809.94,,,,5378546557,84239498.9,2690485250,
673,11-03-2026,ES Absorption,bearish,B,46.9,00:30.1,6789.79,,6797.75,6766,,6789.79,6855,6775,31.75,SIDIAL-EXTREME,24.61,,-1,,LOSS,-8,0,-18,0,stop,6787.75,6805.75,,,3.3,5483315132,47925633.25,2672590928,Vol 3.3x | Div 2/4
674,11-03-2026,ES Absorption,bearish,B,49.1,02:35.8,6803.16,,6806,6806,,6803.16,6855,6775,0,BOFA-LIS,24.09,,-1,,WIN,10,11,-2,1,10pt,6796,6814,,,2.6,5391884149,74565574.39,2658244946,Vol 2.6x | Div 2/4 | LIS: 6806 (0pt)
675,11-03-2026,DD Exhaustion,short,A-Entry,51,06:34.9,6797.87,,,,,6797.87,,,,BofA-LIS,24.1,,-1,0.15,WIN,19.5,33.98,2.05,22,target,6768.8901,6809.87,,,,5487405254,101983253.9,2881014902,
676,11-03-2026,ES Absorption,bullish,B,36.6,10:53.6,6791.56,,6794.5,6745,,6791.56,6855,6775,49.5,SIDIAL-EXTREME,24.42,,1,,LOSS,-8,5,-8.5,6,stop,6804.5,6786.5,,,2.3,5494354728,112349715.8,2937591076,Vol 2.3x | Div 2/4
677,11-03-2026,Skew Charm,short,A+,85,18:34.1,6787.43,,,,6777.43,10,,,,SIDIAL-EXTREME,24.54,,-1,-0.29,WIN,12.8,23.54,-3.28,11,target,6771.8901,6807.43,,,,5473665865,66693171.87,2808212302,
678,11-03-2026,Skew Charm,long,A,78,31:04.2,6774.4,,,,6784.4,10,,,,SIDIAL-EXTREME,25,,3,0.07,WIN,11.6,21.27,-10.77,31,target,6787.67,6754.4,,,,5427265731,-28223238.33,2460896057,
679,11-03-2026,DD Exhaustion,short,A-Entry,48,39:06.8,6780.13,,,,,6780.13,,,,AG-TARGET,24.57,,-1,0.46,LOSS,-12,2.38,-12.06,19,stop,,6792.13,,,,5426373353,-30881019.89,2460745003,
680,11-03-2026,Paradigm Reversal,long,A-Entry,45,44:39.4,6786.71,,,6787,,6786.71,,,0.29,SIDIAL-EXTREME,24.31,,1,-0.06,LOSS,-15,8.96,-18.31,28,stop,6796.71,6771.71,,,,5367212252,5781361.13,2526803313,
681,11-03-2026,Skew Charm,short,A+,85,52:36.0,6789.49,,,,6779.49,10,,,,SIDIAL-EXTREME,24.26,,-1,-0.36,WIN,15.1,28.24,-6.18,31,target,6769.25,6809.49,,,,5392067167,32641558.49,2618603644,
682,11-03-2026,ES Absorption,bullish,B,44.4,57:56.8,6789.17,,6791,6732,,6789.17,6855,6775,65,SIDIAL-EXTREME,24.25,,1,,LOSS,-8,5.5,-9.75,5,stop,6806,6788,,,3,5363878062,39747075.8,2591497214,Vol 3.0x | Div 4/4
683,11-03-2026,DD Exhaustion,short,A-Entry,46,14:04.2,6770.41,,,,,6770.41,,,,SIDIAL-EXTREME,24.91,,-1,-0.25,WIN,13.6,22.28,-4.66,36,target,6753.1299,6782.41,,,,5313382942,19049288.27,2499305557,
684,11-03-2026,ES Absorption,bearish,B,47.8,20:43.8,6765.32,,6770.25,6759,,6765.32,6850,6750,14.25,SIDIAL-EXTREME,25.1,,-1,,LOSS,-8,4.75,-8.25,4,stop,6763.25,6781.25,,,2,5387530213,-50539326.78,2322849694,Vol 2.0x | Div 3/4 | LIS: 6759 (11pt)
685,11-03-2026,DD Exhaustion,long,A-Entry,29,21:04.9,6768.89,,,,,6768.89,,,,SIDIAL-EXTREME,25.01,,3,0.02,LOSS,-12,6.18,-12.49,9,stop,,6756.89,,,,5390341918,-60201965.14,2298636657,
686,11-03-2026,Skew Charm,long,A,78,21:11.0,6768.89,,,,6778.89,10,,,,SIDIAL-EXTREME,25.01,,3,0.02,LOSS,-20,6.18,-20.39,27,stop,,6748.89,,,,5390341918,-60201965.14,2298636657,
687,11-03-2026,Paradigm Reversal,long,A-Entry,46.2,30:07.6,6761.04,,,6758,,6761.04,,,3.04,SIDIAL-EXTREME,25.21,,3,-0.07,WIN,10,10.58,-13.93,84,10pt,6771.04,6746.04,,,,5273183673,-53341307.09,2299813851,
688,11-03-2026,ES Absorption,bullish,B,51.6,32:36.0,6755.96,,6762.5,6758,6748,7.96,6855,6700,4.5,AG-LIS,25.62,,3,,LOSS,-8,6,-9,16,stop,6772.5,6754.5,,,3.8,5273183673,-53341307.09,2299813851,Vol 3.8x | Div 1/4 | LIS: 6758 (4pt)
689,11-03-2026,AG Short,short,A-Entry,65,37:07.4,6761.49,,,6765,6746,15.49,6855,6750,3.51,AG-LIS,25.16,,-3,0.26,WIN,5,14.38,-1.37,53,target,6761.49,6781.49,,,,5379870971,-87152894.32,2223242333,
690,11-03-2026,DD Exhaustion,long,A-Entry,53,51:08.0,6755.4,,,,,6755.4,,,,AG-PURE,25.57,,3,0.51,WIN,13.1,21.2,-8.29,80,target,6771.6,6743.4,,,,5359539894,-110838338.3,2094390499,
691,11-03-2026,Skew Charm,long,A,78,51:14.1,6755.4,,,,6765.4,10,,,,AG-PURE,25.57,,3,0.51,WIN,11.6,21.2,-8.29,87,target,6768.6,6735.4,,,,5359539894,-110838338.3,2094390499,
692,11-03-2026,ES Absorption,bullish,B,46.9,57:30.1,6758.67,,6762,6782,6735,23.67,6855,6750,20,AG-PURE,25.23,,3,,LOSS,-8,0.25,-9.75,5,stop,6772,6754,,,3.7,5356509770,-103556697.5,2221823594,Vol 3.7x | Div 2/4
694,11-03-2026,Skew Charm,long,A,68,23:07.3,6753.74,,,,6763.74,10,,,,AG-PURE,25.74,,3,0.56,WIN,12.4,22.86,-0.07,55,target,6768.6,6733.74,,,,5328691498,-122065326.1,2109419360,
695,11-03-2026,DD Exhaustion,long,A-Entry,43,23:37.2,6757.74,,,,,6757.74,,,,AG-PURE,25.54,,3,0.71,WIN,-1,19.81,-12.15,75,target,6745.74,6745.74,,,,5317041569,-125445882.2,2067237386,
693,11-03-2026,ES Absorption,bearish,B,41.2,38:35.7,6768.86,,6758.75,6786,6736,32.86,6850,6750,17,AG-PURE,25.17,,-3,,LOSS,-8,4.75,-8.75,33,stop,6763.5,6781.5,,,1.4,5328691498,-122065326.1,2109419360,Vol 1.4x | Div 2/4 | Para: AG-PURE
696,11-03-2026,Skew Charm,long,A,75,54:06.9,6770.08,,,,6780.08,10,,,,AG-PURE,24.99,,3,0.39,LOSS,-20,7.47,-23.83,44,stop,,6750.08,,,,5390591880,-96239884.64,2333814013,
697,11-03-2026,DD Exhaustion,long,A,63,56:07.3,6770.6,,,,,6770.6,,,,AG-PURE,24.95,,3,0.39,LOSS,-12,6.95,-18.47,41,stop,,6758.6,,,,5401075774,-91923139.94,2361615325,
698,11-03-2026,Skew Charm,long,C,45,24:07.8,6771.51,,,,6781.51,10,,,,AG-LIS,24.77,,3,0.1,LOSS,-20,6.04,-25.26,14,stop,,6751.51,,,,5412393781,-88841835.96,2390071863,
699,11-03-2026,DD Exhaustion,long,A,63,33:07.0,6775.26,,,,,6775.26,,,,AG-LIS,24.63,,3,-0.16,LOSS,-12,0.42,-14.35,4,stop,,6763.26,,,,5334205757,-68877951.56,2407277309,
700,11-03-2026,ES Absorption,bearish,B,38.4,40:06.1,6754.65,,6763.25,6845,6769,14.35,6850,6750,81.75,AG-LIS,25.35,,-1,,LOSS,-8,9.25,-8.25,10,stop,6753.25,6771.25,,,1.8,5419519408,-98328987.03,2321628467,Vol 1.8x | Div 2/4 | Para: AG-LIS
701,11-03-2026,Skew Charm,short,C,38,40:34.2,6760.51,,,,6750.51,10,,,,AG-LIS,25.21,,-1,-0.12,WIN,6.4,10.78,-7.02,37,target,6757.73,6780.51,,,,5419519408,-98328987.03,2321628467,
702,11-03-2026,DD Exhaustion,short,A,55,42:34.8,6751.48,,,,,6751.48,,,,BOFA-PURE,25.57,,-1,0.41,LOSS,-12,-0.62,-12.26,8,stop,,6763.48,,,,5444561634,-87137482.24,2212608319,
703,11-03-2026,ES Absorption,bullish,B,36.6,46:17.5,6756.61,,6758.75,6698,,6756.61,6855,6750,60.75,BOFA-PURE,25.4,,1,,WIN,10,12.75,0,4,10pt,6768.75,6750.75,,,2.2,5438260976,-92639352.02,2198043979,Vol 2.2x | Div 2/4
704,11-03-2026,BofA Scalp,short,A+,95,15:34.9,6756,,,6760,6746,10,,,4,BOFA-PURE,25.43,,-1,0.42,EXPIRED,-6.9,1.12,-10.49,30,timeout,6746,6772,6772,6746,,5447578766,-100109490.4,2157196470,
705,11-03-2026,DD Exhaustion,short,A+,75,22:04.1,6762.83,,,,,6762.83,,,,BOFA-PURE,25.19,,-1,0.51,LOSS,-12,7.01,-12.72,93,stop,,6774.83,,,,5469675523,-82183255.55,2308941008,
706,11-03-2026,Skew Charm,short,C,43,22:04.8,6762.83,,,,6752.83,10,,,,BOFA-PURE,25.19,,-1,0.51,EXPIRED,-10.6,7.01,-12.72,95,timeout,,6782.83,,,,5469675523,-82183255.55,2308941008,
707,11-03-2026,DD Exhaustion,long,A-Entry,43,01:04.2,6764.97,,,,,6764.97,,,,BOFA-PURE,24.74,,3,-0.04,WIN,9.2,10.58,-9.15,56,target,6752.97,6752.97,,,,5523246091,-84925426.91,2387424602,
708,11-03-2026,Skew Charm,long,B,53,01:04.8,6764.97,,,,6774.97,10,,,,BOFA-PURE,24.74,,3,-0.04,WIN,9.2,10.58,-9.15,55,target,6767.55,6744.97,,,,5523246091,-84925426.91,2387424602,
709,11-03-2026,Skew Charm,short,C,41,05:37.6,6759.89,,,,6749.89,10,,,,BOFA-PURE,25.01,,-1,-0.08,EXPIRED,-13.6,4.07,-15.66,51,timeout,,6779.89,,,,5504383564,-96105546.35,2294677324,
710,11-03-2026,DD Exhaustion,short,A+,85,12:37.5,6756.91,,,,,6756.91,,,,BOFA-PURE,25.18,,-1,0.21,LOSS,-12,1.09,-13.83,25,stop,,6768.91,,,,5509881984,-88531340.3,2327426520,
711,11-03-2026,ES Absorption,bearish,B,41.6,17:48.0,6758.74,,6764.75,6746,,6758.74,6855,6750,18.75,BOFA-PURE,25.09,,-1,,LOSS,-8,2.5,-10.5,16,stop,6754.75,6772.75,,,1.7,5509706019,-90885235.76,2275084092,Vol 1.7x | Div 4/4
712,11-03-2026,Skew Charm,short,C,40,37:07.9,6767.28,,,,6757.28,10,,,,BOFA-PURE,24.62,,-1,0.02,EXPIRED,-6.2,0.6,-8.27,19,timeout,,6787.28,,,,5551951898,-75776484.83,2417526518,
713,11-03-2026,Skew Charm,long,C,45,40:07.4,6770.11,,,,6780.11,10,,,,BOFA-PURE,24.51,,3,-0.28,EXPIRED,3.4,5.44,-3.43,16,timeout,,6750.11,,,,5561526129,-73372497.96,2474289240,
714,11-03-2026,ES Absorption,bullish,B,41.6,54:40.2,6773.39,,6775.75,6753,,6773.39,6855,6775,22,BOFA-PURE,24.43,,1,,EXPIRED,-1,2.5,-1,2,timeout,6790,6772,,,1.6,5454768366,-73655762.74,2416402673,Vol 1.6x | Div 4/4
715,12-03-2026,AG Short,short,A,75,38:29.2,6724.73,,,6741,6668,56.73,6800,6650,16.27,AG-PURE,25.91,,-3,1.28,WIN,15.4,25.83,-1.53,10,target,6703.8999,6744.73,,,,5504386191,-99076891.74,1763781829,
716,12-03-2026,Skew Charm,long,A,78,45:30.8,6712.39,,,,6722.39,10,,,,AG-PURE,26.29,,3,0.96,LOSS,-20,9.72,-21.56,44,stop,,6692.39,,,,5646526053,-98218399.36,2002710505,
717,12-03-2026,ES Absorption,bearish,B,47.5,03:55.3,6714.25,,6722.5,6736,6597,117.25,6800,6650,13.5,AG-PURE,25.92,,-3,,WIN,10,11,-5.25,15,10pt,6712.5,6730.5,,,2.5,5496717006,-145497165.4,1526176980,Vol 2.5x | Div 1/4 | Para: AG-PURE | LIS: 6736 (14pt)
718,12-03-2026,AG Short,short,A,75,04:01.0,6716.39,,,6736,6597,119.39,6800,6650,19.61,AG-PURE,25.92,,-3,1.65,WIN,17.1,29.21,-5.72,31,target,6692.1802,6736.39,,,,5496717006,-145497165.4,1526176980,
719,12-03-2026,AG Short,short,A,75,08:31.1,6716.31,6724.5,,6731,6678,38.31,6800,6650,14.69,AG-PURE,25.95,,-3,0.91,WIN,16.1,27.18,-7.75,27,target,6692.1802,6734.36,,,,5613441759,-103443708.2,1893745160,
720,12-03-2026,DD Exhaustion,long,A-Entry,34,11:31.0,6716.34,,,,,6716.34,,,,AG-PURE,25.94,,3,0.98,LOSS,-12,5.77,-13.73,10,stop,,6704.34,,,,5604722662,-104112082.6,1860079452,
