id,ts_et,trade_date,setup_name,direction,grade,paradigm,spot,lis,target,greek_alignment,overvix,vix,vix3m,vix_vix3m_ratio,outcome_result,outcome_pnl,outcome_max_profit,outcome_max_loss,d_has_context,d_apollo_am,d_apollo_pm,d_pro_bias,d_regime_tags,d_named_patterns,d_key_levels,d_bias_alignment,d_bias_score,d_apollo_paradigm_match,d_near_discord_level,d_align_score,d_align_strong,d_aligned,d_pat_backside_short,d_pat_fade_rally_undervix_exhaustion,d_pat_apollo_fade_call,d_pat_volatility_spike_pause_candidate,d_pat_dd_concentration_magnet,d_pat_darkmatter_vanna_walk,d_pat_108_orders_7300,d_pat_wizard_vix_warning,d_pat_jpm_collar_short,d_pat_apollo_iceberg_3k_seller_7430,d_pat_vanna_tower_sequential,d_pat_darkmatter_breadth,d_pat_gex_pure,d_pat_yahya_dealer_setup_long,d_pat_darkmatter_target,d_pat_never_under,d_pat_apollo_weekly_top_call_6650,d_pat_gap_day,d_reg_overvixed,d_reg_holiday_closed,d_reg_watch_vix,d_reg_undervixing,d_reg_overvixing,d_reg_dd_supportive,d_reg_undervixing_extreme,d_reg_rally,d_reg_negative_vanna_both_weeks,d_reg_geopolitical_overnight_gap,d_reg_breadth_divergence_warning,d_reg_gap_up_3pct,d_reg_trump_iran_headline,d_reg_overvixed_choppy,d_reg_vanna_supportive_pm,d_reg_slightly_overvixing,d_reg_ceasefire_pop,d_reg_large_neg_dd,d_reg_selloff,d_reg_vol_elevated,d_reg_flow_divergence_warning,d_reg_negative_vanna_tenors,d_reg_dd_neutral_pm
1744,2026-04-10 13:44:47.433756,2026-04-10,BofA Scalp,LONG,A,BOFA-PURE,6814.61,6812.0,6824.61,1,-2.06,20.02,22.09000015258789,0.9062924337578429,EXPIRED,1.6,4.18,-2.6,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,2026-04-10 13:45:19.393739,2026-04-10,DD Exhaustion,LONG,B,BOFA-PURE,6815.36,,,1,-2.07,20.0,22.09000015258789,0.9053870467111318,EXPIRED,-2.0,8.02,-4.94,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,2026-04-10 13:54:35.648648,2026-04-10,ES Absorption,BEARISH,B,BOFA-PURE,6818.14,6802.0,,-1,-2.0,19.95,22.040000915527344,0.9051723761928284,EXPIRED,4.8,8.5,-5.0,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,2026-04-10 14:08:17.535644,2026-04-10,Skew Charm,LONG,A,SIDIAL-EXTREME,6812.01,,6822.01,1,-2.02,20.09,22.100000381469727,0.9090497580644813,WIN,6.4,11.37,0.91,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,2026-04-10 14:15:49.240960,2026-04-10,DD Exhaustion,LONG,C,BOFA-PURE,6816.84,,,1,-2.07,19.99,22.079999923706055,0.9053442060268243,EXPIRED,-3.5,6.54,-6.42,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,2026-04-10 14:31:37.984684,2026-04-10,SB2 Absorption,BEARISH,B,SIDIAL-EXTREME,6817.34,,,-2,-2.08,19.91,21.959999084472656,0.9066484895292114,EXPIRED,-4.0,5.8,7.8,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,2026-04-10 14:39:49.129438,2026-04-10,Skew Charm,LONG,B,SIDIAL-EXTREME,6815.65,,6825.65,1,-2.09,19.91,22.0,0.905,EXPIRED,-2.3,7.73,-5.23,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,2026-04-10 14:57:19.083699,2026-04-10,DD Exhaustion,LONG,B,SIDIAL-EXTREME,6815.4,,,1,-2.16,19.84,22.0,0.9018181818181819,EXPIRED,-2.0,7.98,-4.98,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,2026-04-10 14:58:54.669621,2026-04-10,SB2 Absorption,BULLISH,C,SIDIAL-EXTREME,6815.98,,,2,-2.16,19.83,22.0,0.9013636363636363,EXPIRED,2.8,6.5,7.0,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,2026-04-10 15:10:47.308150,2026-04-10,Skew Charm,LONG,B,SIDIAL-EXTREME,6820.12,,6830.12,3,-2.31,19.58,21.889999389648438,0.8944723867493201,EXPIRED,-6.8,3.26,-9.7,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,2026-04-10 15:25:15.614075,2026-04-10,ES Absorption,BEARISH,LOG,SIDIAL-EXTREME,6820.9,6811.0,,-1,-2.16,19.54,21.860000610351562,0.8938700573844928,EXPIRED,4.8,8.5,-1.75,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,2026-04-10 15:27:49.187080,2026-04-10,DD Exhaustion,LONG,C,SIDIAL-EXTREME,6819.12,,,3,-2.32,19.58,21.899999618530273,0.8940639425140788,EXPIRED,-5.8,0.82,-8.7,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,2026-04-10 15:40:48.769023,2026-04-10,Skew Charm,LONG,B,SIDIAL-EXTREME,6812.83,,6822.83,1,-2.34,19.63,21.959999084472656,0.89389803362423,EXPIRED,0.5,2.82,-2.41,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,2026-04-10 15:59:59.202580,2026-04-10,ES Absorption,BEARISH,LOG,SIDIAL-EXTREME,6816.62,6811.0,,-1,-2.62,19.27,21.93000030517578,0.878704958132263,EXPIRED,3.2,0.0,0.0,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,2026-04-13 10:01:57.185602,2026-04-13,SB2 Absorption,BEARISH,A,,6820.86,,,-1,-2.15,20.12,22.280000686645508,0.9030520368008697,LOSS,-10.0,11.5,11.8,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,2026-04-13 10:12:25.021306,2026-04-13,ES Absorption,BEARISH,B,,6814.8,,,-2,-2.14,20.16,22.290000915527344,0.9044414164180867,LOSS,-8.0,6.5,-10.0,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,2026-04-13 10:19:49.794502,2026-04-13,SB2 Absorption,BULLISH,C,,6809.8,,,1,-2.21,20.1,22.329999923706055,0.9001343514856607,WIN,20.0,20.5,6.8,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,2026-04-13 10:31:12.465153,2026-04-13,ES Absorption,BULLISH,B,,6818.94,,,0,-2.21,19.85,22.15999984741211,0.8957581289116356,WIN,10.0,10.0,-3.75,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,2026-04-13 11:11:18.496722,2026-04-13,ES Absorption,BEARISH,A,,6822.69,,,-2,-2.16,19.85,22.030000686645508,0.9010440027826684,WIN,10.0,10.5,-2.0,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,2026-04-13 11:16:05.611173,2026-04-13,SB2 Absorption,BEARISH,B,,6825.09,,,-1,-2.14,19.86,22.0,0.9027272727272727,LOSS,-10.0,8.5,11.0,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,2026-04-13 11:30:56.421279,2026-04-13,VIX Divergence,LONG,A,,6817.7,,6917.7,2,-2.09,19.98,22.040000915527344,0.9065335376607876,WIN,0.0,6.6,2.0,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,2026-04-13 12:06:29.085099,2026-04-13,SB2 Absorption,BULLISH,A,,6815.44,,,1,-2.06,19.99,22.059999465942383,0.9061650264707314,WIN,20.0,20.8,2.0,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,2026-04-13 12:11:49.239164,2026-04-13,ES Absorption,BULLISH,A,,6822.54,,,0,-2.06,19.85,21.969999313354492,0.9035048074823632,WIN,10.0,10.5,-3.5,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,2026-04-13 12:32:39.972349,2026-04-13,SB2 Absorption,BEARISH,C,,6836.91,,,-1,-2.23,19.48,21.700000762939453,0.8976958209729236,LOSS,-10.0,0.2,10.5,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1768,2026-04-13 12:33:43.416697,2026-04-13,Delta Absorption,BEARISH,A+,,6840.4,,,-1,-2.22,19.5,21.700000762939453,0.8986174799266945,LOSS,-5.5,2.5,-6.75,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,2026-04-13 12:39:10.815689,2026-04-13,ES Absorption,BEARISH,C,,6840.26,,,-2,-2.19,19.54,21.719999313354492,0.8996317043152886,LOSS,-8.0,6.75,-10.5,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770,2026-04-13 12:43:22.343150,2026-04-13,SB2 Absorption,BULLISH,C,,6832.16,,,1,-2.17,19.61,21.719999313354492,0.902854540512938,WIN,20.0,20.2,0.0,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769,2026-04-13 12:50:21.449497,2026-04-13,ES Absorption,BEARISH,C,,6845.11,,,-2,-2.18,19.49,21.670000076293945,0.8994000891269597,LOSS,-8.0,0.25,-8.75,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771,2026-04-13 13:11:24.834783,2026-04-13,VIX Divergence,SHORT,A+,,6847.06,,6747.06,-2,-2.06,19.69,21.690000534057617,0.9077915866845085,TIMEOUT,0.0,0.0,,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,2026-04-13 13:50:43.247815,2026-04-13,ES Absorption,BULLISH,A,,6843.9,,,2,-2.07,19.69,21.75,0.9052873563218391,WIN,10.0,11.0,-0.75,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,2026-04-13 15:53:10.190370,2026-04-13,ES Absorption,BEARISH,LOG,,6877.38,,,0,-2.26,18.96,21.239999771118164,0.8926553768508758,LOSS,-8.0,0.25,-8.0,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1774,2026-04-14 10:35:32.991623,2026-04-14,ES Absorption,BEARISH,A,,6933.99,,,-2,-2.39,18.04,20.43000030517578,0.8830151605739186,LOSS,-8.0,4.5,-8.5,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,2026-04-14 11:33:02.774023,2026-04-14,VIX Divergence,SHORT,A+,,6949.7,,6849.7,-2,-2.43,18.14,20.56999969482422,0.8818668093886434,TIMEOUT,0.0,0.0,,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,2026-04-14 12:18:51.154101,2026-04-14,SB2 Absorption,BULLISH,C,,6955.43,,,1,-2.37,18.36,20.729999542236328,0.8856729573289389,LOSS,-10.0,8.5,-10.75,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1778,2026-04-14 13:28:01.959592,2026-04-14,Skew Charm,LONG,A+,SIDIAL-EXTREME,6961.26,,6971.26,1,-2.37,18.39,20.760000228881836,0.8858381405225308,LOSS,-14.0,3.97,-14.63,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,2026-04-14 13:53:48.684173,2026-04-14,ES Absorption,BULLISH,A,,6961.34,,,0,-2.38,18.44,20.81999969482422,0.8856868525595667,LOSS,-8.0,3.25,-8.0,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779,2026-04-14 13:53:48.730918,2026-04-14,SB2 Absorption,BEARISH,B,,6961.34,,,-1,-2.41,18.44,20.81999969482422,0.8856868525595667,EXPIRED,-4.0,15.0,-9.75,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,2026-04-14 14:38:09.898235,2026-04-14,ES Absorption,BULLISH,B,,6953.12,,,0,-2.43,18.44,20.8700008392334,0.8835648902004234,WIN,10.0,10.0,-7.25,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,2026-04-14 14:44:33.010325,2026-04-14,DD Exhaustion,SHORT,C,GEX-LIS,6950.38,,,1,-2.45,18.45,20.889999389648438,0.8831977280546248,LOSS,-12.0,2.66,-12.73,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782,2026-04-14 14:45:00.301165,2026-04-14,Skew Charm,SHORT,LOG,GEX-LIS,6949.73,,6939.73,-1,-2.45,18.46,20.889999389648438,0.88367642601021,LOSS,-14.0,2.01,-14.33,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,2026-04-14 15:04:00.250223,2026-04-14,Vanna Pivot Bounce,LONG,B,,6955.66,,6965.66,0,-2.48,18.35,20.829999923706055,0.8809409537787067,WIN,10.0,10.62,-0.28,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784,2026-04-14 15:18:02.140849,2026-04-14,DD Exhaustion,LONG,B,BOFA-PURE,6961.61,,,1,-2.45,18.36,20.809999465942383,0.8822681629592519,EXPIRED,2.8,7.81,-2.57,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,2026-04-14 15:18:02.163744,2026-04-14,Skew Charm,LONG,B,BOFA-PURE,6961.61,,6971.61,1,-2.45,18.36,20.809999465942383,0.8822681629592519,EXPIRED,2.8,7.81,-2.57,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,2026-04-14 15:19:32.068505,2026-04-14,Vanna Pivot Bounce,LONG,C,,6960.3,,6970.3,1,-2.3,18.36,20.809999465942383,0.8822681629592519,EXPIRED,4.1,9.12,-1.26,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,2026-04-14 15:21:30.215064,2026-04-14,Skew Charm,SHORT,A,BOFA-PURE,6963.11,,6953.11,1,-2.31,18.36,20.65999984741211,0.8886737722943299,EXPIRED,-1.3,4.07,-6.31,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1788,2026-04-14 15:23:01.953650,2026-04-14,DD Exhaustion,SHORT,C,BOFA-PURE,6963.51,,,1,-2.3,18.37,20.65999984741211,0.8891577994034228,EXPIRED,-0.9,4.47,-5.91,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1789,2026-04-14 15:25:30.215089,2026-04-14,BofA Scalp,SHORT,A-Entry,BOFA-PURE,6965.33,6970.0,6955.33,1,-2.3,18.37,20.670000076293945,0.8887276212963456,EXPIRED,2.2,6.29,-4.09,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,2026-04-14 15:59:19.850670,2026-04-14,ES Absorption,BEARISH,LOG,BOFA-PURE,6966.48,6955.0,,1,-2.41,18.38,20.81999969482422,0.8828050081369215,EXPIRED,2.2,2.25,0.0,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1791,2026-04-15 09:44:32.116523,2026-04-15,GEX Velocity,LONG,A-Entry,GEX-PURE,6976.32,6983.0,7011.0,-1,-2.7,17.69,20.360000610351562,0.8688604847588235,LOSS,-8.0,-3.41,-9.19,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792,2026-04-15 10:00:03.388960,2026-04-15,Vanna Pivot Bounce,LONG,B,,6980.17,,6990.17,-1,-2.78,17.64,20.420000076293945,0.8638589585745736,WIN,10.0,11.78,-6.08,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,2026-04-15 10:00:30.537872,2026-04-15,Skew Charm,SHORT,A,BOFA-PURE,6980.04,,6970.04,1,-2.8,17.61,20.420000076293945,0.8623898106858413,LOSS,-14.0,5.95,-14.14,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,2026-04-15 10:02:02.376412,2026-04-15,DD Exhaustion,SHORT,B,GEX-LIS,6975.97,,,1,-2.79,17.66,20.450000762939453,0.863569649933919,LOSS,-12.0,1.88,-12.9,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1794,2026-04-15 10:06:08.351544,2026-04-15,ES Absorption,BULLISH,B,BOFA-PURE,6977.19,6936.0,,-1,-2.8,17.69,20.469999313354492,0.8641915287441735,WIN,10.0,10.75,-2.5,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1796,2026-04-15 10:15:32.458216,2026-04-15,Vanna Pivot Bounce,LONG,B,,6984.27,,6994.27,-1,-2.86,17.55,20.450000762939453,0.8581906770294608,WIN,10.0,10.08,-1.38,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,2026-04-15 10:22:32.207953,2026-04-15,Paradigm Reversal,SHORT,A-Entry,BOFA-PURE,6987.09,6985.0,,1,-2.92,17.46,20.389999389648438,0.8563021345093353,LOSS,-15.0,6.83,-16.34,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1797,2026-04-15 10:30:03.784542,2026-04-15,ES Absorption,BEARISH,B,GEX-LIS,6992.48,6942.0,6994.0,1,-2.88,17.47,20.3799991607666,0.8572129891757492,WIN,10.0,10.75,-0.75,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,2026-04-15 10:31:00.335175,2026-04-15,Skew Charm,SHORT,B,GEX-LIS,6993.14,,6983.14,1,-2.9,17.48,20.3799991607666,0.8577036663304005,WIN,7.9,12.88,-8.78,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,2026-04-15 10:33:02.165433,2026-04-15,DD Exhaustion,SHORT,B,GEX-LIS,6994.19,,,1,-2.92,17.48,20.389999389648438,0.8572830075156461,LOSS,-1.0,13.93,-14.26,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,2026-04-15 10:47:03.208740,2026-04-15,VIX Divergence,SHORT,A+,BOFA-PURE,6991.66,,6891.66,1,-2.77,17.87,20.639999389648438,0.8657945992460798,LOSS,-12.0,9.9,-13.27,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1802,2026-04-15 11:01:00.500972,2026-04-15,Skew Charm,SHORT,A+,BOFA-PURE,6990.5,,6980.5,1,-2.73,18.0,20.690000534057617,0.869985477785289,WIN,5.2,10.24,-11.42,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803,2026-04-15 11:05:32.988810,2026-04-15,DD Exhaustion,SHORT,B,BOFA-PURE,6993.23,,,1,-2.74,18.01,20.729999542236328,0.8687892135890083,LOSS,-1.0,12.97,-12.41,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,2026-04-15 11:11:01.395202,2026-04-15,SB2 Absorption,BULLISH,A+,BOFA-PURE,6992.16,,,-2,-2.73,18.07,20.799999237060547,0.8687500318655613,LOSS,-10.0,9.25,-11.75,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
